,EEG1_#peaks,EEG1_ft_peak1,EEG1_ft_peak2,EEG1_ft_peak3,EEG1_ft_peak4,EEG1_ft_peak_val1,EEG1_ft_peak_val2,EEG1_ft_peak_val3,EEG1_ft_peak_val4,EEG1_gap,EEG1_gap_diff,EEG1_max,EEG1_max_diff,EEG1_mean,EEG1_mean_diff,EEG1_min,EEG1_min_diff,EEG2_#peaks,EEG2_ft_peak1,EEG2_ft_peak2,EEG2_ft_peak3,EEG2_ft_peak4,EEG2_ft_peak_val1,EEG2_ft_peak_val2,EEG2_ft_peak_val3,EEG2_ft_peak_val4,EEG2_gap,EEG2_gap_diff,EEG2_max,EEG2_max_diff,EEG2_mean,EEG2_mean_diff,EEG2_min,EEG2_min_diff,EEG3_#peaks,EEG3_ft_peak1,EEG3_ft_peak2,EEG3_ft_peak3,EEG3_ft_peak4,EEG3_ft_peak_val1,EEG3_ft_peak_val2,EEG3_ft_peak_val3,EEG3_ft_peak_val4,EEG3_gap,EEG3_gap_diff,EEG3_max,EEG3_max_diff,EEG3_mean,EEG3_mean_diff,EEG3_min,EEG3_min_diff,EEG4_#peaks,EEG4_ft_peak1,EEG4_ft_peak2,EEG4_ft_peak3,EEG4_ft_peak4,EEG4_ft_peak_val1,EEG4_ft_peak_val2,EEG4_ft_peak_val3,EEG4_ft_peak_val4,EEG4_gap,EEG4_gap_diff,EEG4_max,EEG4_max_diff,EEG4_mean,EEG4_mean_diff,EEG4_min,EEG4_min_diff,EEG5_#peaks,EEG5_ft_peak1,EEG5_ft_peak2,EEG5_ft_peak3,EEG5_ft_peak4,EEG5_ft_peak_val1,EEG5_ft_peak_val2,EEG5_ft_peak_val3,EEG5_ft_peak_val4,EEG5_gap,EEG5_gap_diff,EEG5_max,EEG5_max_diff,EEG5_mean,EEG5_mean_diff,EEG5_min,EEG5_min_diff,Y
0,2,10.666666666666666,53.33333333333333,0,0,4.194116912400053,0.17661044928858655,0,0,12.612302531537253,1.9360668485282995,7.42101232740973,0.7644065017897343,0.8979986778910726,0.0762551194732214,-5.191290204127524,-1.1716603467385651,2,10.666666666666666,53.33333333333333,0,0,5.204431924881992,0.14005541846578187,0,0,14.333552828454227,1.9767484191020426,7.887388105234176,0.9130231281350802,0.6260983476200023,0.07099353952001129,-6.4461647232200505,-1.0637252909669623,2,10.666666666666666,53.33333333333333,0,0,4.288889915330334,0.2902179191557994,0,0,10.600906628568938,1.1972572212760269,6.273665826303439,0.49648232080288146,0.7371414342669222,0.10266480598968354,-4.327240802265498,-0.7007749004731454,2,10.666666666666666,53.33333333333333,0,0,4.58410808298442,0.2793316561741138,0,0,11.265108386607402,1.4251758669857968,6.9297588983098795,0.7458134300215264,0.5641628183689963,0.10220932597458718,-4.335349488297521,-0.6793624369642703,2,10.666666666666666,53.33333333333333,0,0,4.497553729275027,0.1703580605819165,0,0,15.129571516155766,2.544516273061256,9.076622161588885,1.378296272081486,0.6434438221644806,0.08495327210157846,-6.052949354566881,-1.16622000097977,0.0
0,1,21.333333333333332,0.0,0,0,4.3775903226155135,0.0,0,0,12.545959001000863,2.796537760108641,5.231526448986423,1.5264540746363737,-1.2753741847324143,0.10514656568212327,-7.3144325520144395,-1.2700836854722675,1,10.666666666666666,0,0,0,4.829557403662247,0,0,0,10.716596608832958,1.8697278952175966,5.245337035758132,1.2228675720090099,-1.3212298350482516,0.033946846580680104,-5.4712595730748275,-0.6468603232085868,0,0.0,0.0,0,0,0.0,0.0,0,0,8.323212234999591,1.5775340246372171,3.257800089116249,0.8955948740857727,-1.6386097451828874,0.052481848543405096,-5.065412145883341,-0.6819391505514445,2,32.0,53.33333333333333,0,0,1.4693875478100427,0.15340905053507917,0,0,7.811777384818981,1.87624959613983,2.2620440266048227,0.9561519310578603,-1.8383588094144665,0.009013646800934838,-5.549733358214159,-0.9200976650819697,2,10.666666666666666,53.33333333333333,0,0,4.574934646387954,0.11211092236391282,0,0,11.515691609738589,2.1506101734017617,5.1898015505994515,1.3785871856551593,-1.4445564374742974,-0.0034827161276929884,-6.325890059139137,-0.7720229877466025,0.0
0,1,10.666666666666666,0.0,0,0,7.085463572534686,0.0,0,0,15.500551063907288,1.8988095811504309,6.495511448361988,0.9145345744904692,-0.7807833531102696,-0.03192104393420904,-9.0050396155453,-0.9842750066599617,3,10.666666666666666,42.666666666666664,64.0,0,6.63665166578451,0.19345271947696743,0.017983675977303656,0,15.999034035563188,2.1403373577069367,7.3846831613580015,0.8494022155765046,-1.046973632039776,-0.01892000526911562,-8.614350874205186,-1.290935142130432,1,10.666666666666666,0.0,0,0,7.8931643352142125,0.0,0,0,16.77306882730138,2.172045658419569,9.0795744140269,1.0021904569036035,-0.7384830261300327,-0.04453319507229697,-7.693494413274477,-1.1698552015159653,2,10.666666666666666,106.66666666666666,0,0,8.923133095395343,0.013368072351129752,0,0,19.46351542926289,2.5646109874383045,10.330943182448681,1.2965239296177797,-0.8250783414190458,-0.03352092485843419,-9.13257224681421,-1.2680870578205248,2,10.666666666666666,42.666666666666664,0,0,7.4894038506751635,0.4442520445627061,0,0,16.413076316112466,2.235440182670341,7.835438651099695,0.9589105580001078,-1.1171853471496815,0.022992362546421986,-8.577637665012771,-1.2765296246702333,0.0
0,2,10.666666666666666,42.666666666666664,0,0,5.624400279995404,0.4002203926894017,0,0,13.306803787329715,2.1864360086024752,4.740750121819298,0.9705577075637519,0.04760176125892779,-0.11102086419199111,-8.566053665510417,-1.2158783010387233,1,10.666666666666666,0,0,0,6.174078400267696,0,0,0,17.557945991320445,2.494644379489703,7.650397364852669,1.2389725416794972,0.1943267591491921,-0.14598033021211282,-9.907548626467776,-1.2556718378102056,1,10.666666666666666,0.0,0,0,5.738286462394417,0.0,0,0,14.117530544665177,1.4590081442402134,6.628072105159065,0.6192812418010227,0.7051188050555669,-0.15815479254619672,-7.489458439506112,-0.8397269024391907,1,10.666666666666666,0,0,0,6.097178439945646,0,0,0,16.302931754509643,1.893582277669104,8.56007964139444,1.0328547109035293,1.047278796036539,-0.1855378263543049,-7.742852113115205,-0.8607275667655747,1,10.666666666666666,0,0,0,7.511578318516316,0,0,0,17.812596739670447,2.2319607629274287,7.984907035256901,1.3228713053365038,0.20619839701347725,-0.1669812873018961,-9.827689704413544,-0.909089457590925,0.0
0,1,10.666666666666666,0.0,0,0,4.068703497962169,0.0,0,0,16.225170070261427,2.292956972466892,7.931907738538517,0.7532594416376677,1.8164026555762318,-0.1221153909451699,-8.29326233172291,-1.5396975308292244,1,21.333333333333332,0,0,0,4.941558919153844,0,0,0,18.86568418810246,3.0802709020772086,9.687289310756874,1.2754003061378953,2.1246565108752464,-0.09841339144231911,-9.178394877345585,-1.8048705959393132,2,10.666666666666666,42.666666666666664,0,0,4.236811673405548,0.44774520194194195,0,0,12.58424776407421,1.9162547021791982,6.811509797278372,0.6135737911896593,1.8976579459861804,-0.021037133303889767,-5.772737966795837,-1.302680910989539,1,42.666666666666664,0,0,0,0.46413520013489745,0,0,0,13.326632700649062,2.218907037492421,7.497972973904158,0.7094653944732889,2.1155687179155565,0.005426848713644787,-5.828659726744904,-1.509441643019132,1,21.333333333333332,0,0,0,5.720100597708287,0,0,0,21.971054072919046,3.5380483214445664,10.786798379497984,1.3959223808696373,2.5065373297761737,-0.14447315538166158,-11.18425569342106,-2.142125940574929,0.0
0,1,10.666666666666666,0.0,0,0,5.800803003734914,0.0,0,0,17.166632213499486,1.277516820632684,8.010645937816658,0.7238483552414898,0.15506255429436241,0.3140750377404044,-9.155986275682828,-0.5536684653911941,1,10.666666666666666,0,0,0,6.038172327020086,0,0,0,17.3577810275597,1.6912880224034916,6.822637156426866,0.9888301392242962,-0.0038972241372053538,0.28878377510388903,-10.535143871132833,-0.7024578831791954,1,10.666666666666666,0.0,0,0,7.218095725355867,0.0,0,0,16.374682527846197,1.574849246712204,7.239787116199796,0.7468608533076315,-0.07673894398908897,0.22507680881155268,-9.134895411646403,-0.8279883934045724,1,10.666666666666666,0,0,0,7.834165513871711,0,0,0,17.414065947624373,2.0812226281613873,6.814083267318543,0.9545238225540356,-0.36213984784213066,0.2323244298399716,-10.599982680305828,-1.1266988056073517,1,10.666666666666666,0,0,0,6.423277839142811,0,0,0,19.570023748519638,2.1207384251298027,6.270799736070861,1.4104677347926788,-0.33368194453374583,0.36198471727553644,-13.299224012448775,-0.7102706903371239,0.0
0,1,10.666666666666666,0.0,0,0,6.888762498589009,0.0,0,0,16.524836185394907,1.9563384009538982,6.1501477468617916,1.0738855579272792,-2.162282070856039,-0.04194953382634285,-10.374688438533116,-0.882452843026619,1,10.666666666666666,0,0,0,5.393040210439546,0,0,0,12.060995820671643,1.6345160015752722,5.550646491090809,0.8295950812457915,-1.6679792307796828,0.03662492761832749,-6.5103493295808335,-0.8049209203294807,2,10.666666666666666,32.0,0,0,4.764299327270818,0.5811988102850967,0,0,11.528771444819643,1.4624161714389095,4.674870296918705,0.580429118515795,-1.930557612659565,0.020662649696936385,-6.853901147900938,-0.8819870529231144,1,10.666666666666666,0,0,0,4.786981313986194,0,0,0,11.730569281523504,1.6705180795193089,6.12227262694768,0.814072172273554,-1.8332492342688296,0.042618956276988015,-5.608296654575825,-0.8564459072457549,1,10.666666666666666,0,0,0,6.910554926896519,0,0,0,15.298777068826482,2.311607560675621,6.917021154170217,1.5265724829522516,-1.4213596541199223,0.010388226516296362,-8.381755914656264,-0.7850350777233697,0.0
0,1,10.666666666666666,0.0,0,0,8.211352319230018,0.0,0,0,17.385509648066275,2.338905438916516,9.243355553100852,0.7974212086782257,-0.4019409640941683,-0.21288198188440666,-8.142154094965425,-1.5414842302382905,2,10.666666666666666,32.0,0,0,5.71068403824741,1.9907293632073382,0,0,11.799605030907479,1.7536789877957721,5.668947273796947,0.7179809821094967,-0.6659602784757686,-0.19560219530808387,-6.130657757110531,-1.0356980056862755,1,10.666666666666666,0.0,0,0,6.176847870395028,0.0,0,0,13.866939981394587,1.6104028363606062,7.0755187368147405,0.788584869400415,-0.6004496998769527,-0.2060134684246893,-6.791421244579848,-0.8218179669601913,2,10.666666666666666,32.0,0,0,5.79129803715781,2.5652686639801083,0,0,14.15275578580273,1.8451893297856956,6.76680175779644,0.8178456482584577,-0.6140286542379414,-0.2419829303350231,-7.3859540280062905,-1.0273436815272379,2,10.666666666666666,32.0,0,0,7.371852228546335,2.3847617050459937,0,0,16.63556130510124,3.1055240792558,8.163845118982694,1.176014863651817,-1.0299826871438276,-0.18845257115150452,-8.471716186118545,-1.929509215603983,0.0
0,1,10.666666666666666,0.0,0,0,7.600173797167612,0.0,0,0,21.091044254303327,2.6777482095782386,9.410313274375929,1.3222353291020301,0.9540582016388965,-0.13306744950697683,-11.6807309799274,-1.3555128804762084,1,10.666666666666666,0,0,0,5.570445660495588,0,0,0,15.802956258484715,2.7170176387413076,7.108819255896844,1.1767294490470532,0.948094292123219,-0.10904667351973436,-8.69413700258787,-1.5402881896942544,2,10.666666666666666,42.666666666666664,0,0,7.10537362789435,0.5591516848921186,0,0,17.788492346602034,2.3653077944057204,8.278743088391638,1.2203438395316581,0.9639464769898999,-0.10874704991147667,-9.509749258210395,-1.1449639548740622,2,10.666666666666666,42.666666666666664,0,0,6.628698824875201,0.5774328282490695,0,0,17.132524843332227,2.542004499842363,7.59705142092173,1.2765000748889626,1.1227330185156235,-0.098349591321638,-9.535473422410499,-1.2655044249534004,2,10.666666666666666,42.666666666666664,0,0,5.530217181526923,0.6651868110397737,0,0,17.888381184681247,3.2889368901559624,8.39133801717138,1.3782913985428156,1.4302407039096061,-0.13386663351491912,-9.497043167509867,-1.9106454916131468,0.0
0,1,10.666666666666666,0.0,0,0,5.4107977155590685,0.0,0,0,20.910020371187976,3.072180153052865,9.413504116923537,1.9268793871698424,1.1200093946037497,0.16321095458847615,-11.49651625426444,-1.1453007658830225,1,10.666666666666666,0,0,0,4.5639641435566,0,0,0,16.371892681170646,2.694433276774307,7.725284902087754,1.646648884927283,0.9416083477323757,0.10638735334671509,-8.646607779082892,-1.0477843918470242,1,21.333333333333332,0.0,0,0,4.546027039126385,0.0,0,0,17.46302164984252,2.794505161195988,7.939295923314737,1.7487744306893003,1.1262998688264707,0.13805641423092493,-9.523725726527783,-1.0457307305066879,1,21.333333333333332,0,0,0,5.41039918429795,0,0,0,17.7404888581582,3.2802346528625588,8.059286845873768,1.9306327345081153,0.8966176831039965,0.15988995276612514,-9.681202012284434,-1.3496019183544434,1,21.333333333333332,0,0,0,5.12242524925543,0,0,0,16.662536277535406,2.8414413121817246,7.215582952497609,1.6752682226956808,0.9049604923706298,0.12809508582391138,-9.446953325037796,-1.166173089486044,0.0
0,1,10.666666666666666,0.0,0,0,7.331832267815563,0.0,0,0,15.861070890353698,2.47791464090327,10.763621263773192,0.9005671405626661,1.0648969492190516,0.1620997593617831,-5.097449626580507,-1.5773475003406041,2,10.666666666666666,32.0,0,0,6.375258293894757,1.0678974202150335,0,0,12.016628481099318,1.6693824220978444,7.134498595135532,0.9373334774105135,0.5564105103702616,0.1343221944897991,-4.882129885963786,-0.7320489446873308,2,10.666666666666666,32.0,0,0,6.510251631008766,1.2185971087231804,0,0,13.729236860224006,1.8433970026592466,7.594077338019134,0.945939149440822,0.3673770175077942,0.12024782266223372,-6.135159522204873,-0.8974578532184245,1,10.666666666666666,0,0,0,6.6573603133417745,0,0,0,15.417891506663787,2.0964775844554593,7.939045783457886,1.3160248402163326,0.31435586313804176,0.06782864396166981,-7.478845723205901,-0.7804527442391267,1,10.666666666666666,0,0,0,8.1541520360005,0,0,0,17.390188462279095,2.3084632738230813,9.271461924340283,1.5445948116465722,0.5241133006612367,0.11129404603782614,-8.118726537938812,-0.763868462176509,0.0
0,1,10.666666666666666,0.0,0,0,5.288892462598973,0.0,0,0,14.875899226885178,2.8083381662644027,8.018796413477027,1.0915011229603646,-1.9490023842011424,0.10288382104278261,-6.857102813408152,-1.716837043304038,1,10.666666666666666,0,0,0,4.045628304641793,0,0,0,11.786712892577881,1.8701153628125509,6.661935665878056,0.9364848433852462,-1.739062744572207,0.0868506340735252,-5.124777226699825,-0.9336305194273047,0,0.0,0.0,0,0,0.0,0.0,0,0,10.864660297986152,1.7342497648234152,5.160277894594794,0.7583187354287932,-1.7519750432056467,0.059238319985928135,-5.704382403391359,-0.975931029394622,0,0.0,0,0,0,0.0,0,0,0,8.561237064122043,1.2547131271544245,3.9209359212998427,0.5979147902633353,-1.6638286276122438,0.06076608557344816,-4.640301142822201,-0.6567983368910892,0,0.0,0,0,0,0.0,0,0,0,10.04837522606063,1.7680811119726394,5.129403704086156,0.8390653172078173,-1.9461097559101075,0.07295666695832623,-4.918971521974473,-0.9290157947648221,0.0
